combo_id,fib_id,zoi_id,zoi_zone,pocket_vs_zone,fib_class,zoi_position,combined_verdict,fib_verdict,zoi_verdict,rule_explanation
F10xZ2xPABV,F10,Z2,demand,POCKET_ABOVE,AT_LOW_UP,INSIDE_DEMAND_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ3xPABV,F10,Z3,demand,POCKET_ABOVE,AT_LOW_UP,NEAR_ABOVE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ4xPABV,F10,Z4,demand,POCKET_ABOVE,AT_LOW_UP,NEAR_ABOVE_DEMAND_DOWN,WAIT,WAIT,WATCH,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ5xPABV,F10,Z5,demand,POCKET_ABOVE,AT_LOW_UP,FAR_ABOVE_DEMAND,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ5cxOVL,F10,Z5c,demand,OVERLAP,AT_LOW_UP,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ5cxPABV,F10,Z5c,demand,POCKET_ABOVE,AT_LOW_UP,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ5dxPABV,F10,Z5d,demand,POCKET_ABOVE,AT_LOW_UP,RECOVERY_ABOVE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ6xOVL,F10,Z6,demand,OVERLAP,AT_LOW_UP,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and starting to recover. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F10xZ6xPABV,F10,Z6,demand,POCKET_ABOVE,AT_LOW_UP,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and starting to recover. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F10xZ6xPBLW,F10,Z6,demand,POCKET_BELOW,AT_LOW_UP,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and starting to recover. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F10xZ13xOVL,F10,Z13,demand,OVERLAP,AT_LOW_UP,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ13xPABV,F10,Z13,demand,POCKET_ABOVE,AT_LOW_UP,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ7xOVL,F10,Z7,supply,OVERLAP,AT_LOW_UP,INSIDE_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and starting to recover. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F10xZ7xPABV,F10,Z7,supply,POCKET_ABOVE,AT_LOW_UP,INSIDE_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ8xOVL,F10,Z8,supply,OVERLAP,AT_LOW_UP,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and starting to recover. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F10xZ8xPABV,F10,Z8,supply,POCKET_ABOVE,AT_LOW_UP,NEAR_BELOW_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ8xPBLW,F10,Z8,supply,POCKET_BELOW,AT_LOW_UP,NEAR_BELOW_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ9xOVL,F10,Z9,supply,OVERLAP,AT_LOW_UP,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ9xPABV,F10,Z9,supply,POCKET_ABOVE,AT_LOW_UP,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ9xPBLW,F10,Z9,supply,POCKET_BELOW,AT_LOW_UP,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ10xPABV,F10,Z10,supply,POCKET_ABOVE,AT_LOW_UP,ABOVE_SUPPLY_UP,WATCH,WAIT,BUY,"SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F10xZ11xPABV,F10,Z11,supply,POCKET_ABOVE,AT_LOW_UP,ABOVE_SUPPLY_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ11bxPABV,F10,Z11b,supply,POCKET_ABOVE,AT_LOW_UP,ABOVE_SUPPLY_EXTENDED,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F10xZ12xNA,F10,Z12,none,N/A,AT_LOW_UP,BETWEEN,WAIT,WAIT,WAIT,"NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. No confirmed signal; wait for price to reach a zone or confirm direction."
F11xZ1xOVL,F11,Z1,demand,OVERLAP,AT_LOW_DOWN,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ1xPABV,F11,Z1,demand,POCKET_ABOVE,AT_LOW_DOWN,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ2xOVL,F11,Z2,demand,OVERLAP,AT_LOW_DOWN,INSIDE_DEMAND_DOWN,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F11xZ2xPABV,F11,Z2,demand,POCKET_ABOVE,AT_LOW_DOWN,INSIDE_DEMAND_DOWN,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F11xZ3xPABV,F11,Z3,demand,POCKET_ABOVE,AT_LOW_DOWN,NEAR_ABOVE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ4xPABV,F11,Z4,demand,POCKET_ABOVE,AT_LOW_DOWN,NEAR_ABOVE_DEMAND_DOWN,WAIT,WAIT,WATCH,NOT ACTIONABLE YET - Fib: price is at the swing low and still falling. ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F11xZ5xPABV,F11,Z5,demand,POCKET_ABOVE,AT_LOW_DOWN,FAR_ABOVE_DEMAND,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and still falling. ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F11xZ5cxOVL,F11,Z5c,demand,OVERLAP,AT_LOW_DOWN,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ5cxPABV,F11,Z5c,demand,POCKET_ABOVE,AT_LOW_DOWN,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ5dxPABV,F11,Z5d,demand,POCKET_ABOVE,AT_LOW_DOWN,RECOVERY_ABOVE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ6xOVL,F11,Z6,demand,OVERLAP,AT_LOW_DOWN,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F11xZ6xPABV,F11,Z6,demand,POCKET_ABOVE,AT_LOW_DOWN,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F11xZ6xPBLW,F11,Z6,demand,POCKET_BELOW,AT_LOW_DOWN,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F11xZ13xOVL,F11,Z13,demand,OVERLAP,AT_LOW_DOWN,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ13xPABV,F11,Z13,demand,POCKET_ABOVE,AT_LOW_DOWN,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F11xZ7xOVL,F11,Z7,supply,OVERLAP,AT_LOW_DOWN,INSIDE_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F11xZ7xPABV,F11,Z7,supply,POCKET_ABOVE,AT_LOW_DOWN,INSIDE_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F11xZ8xOVL,F11,Z8,supply,OVERLAP,AT_LOW_DOWN,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F11xZ8xPABV,F11,Z8,supply,POCKET_ABOVE,AT_LOW_DOWN,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F11xZ8xPBLW,F11,Z8,supply,POCKET_BELOW,AT_LOW_DOWN,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F11xZ9xOVL,F11,Z9,supply,OVERLAP,AT_LOW_DOWN,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and still falling. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F11xZ9xPABV,F11,Z9,supply,POCKET_ABOVE,AT_LOW_DOWN,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and still falling. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F11xZ9xPBLW,F11,Z9,supply,POCKET_BELOW,AT_LOW_DOWN,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and still falling. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F11xZ10xPABV,F11,Z10,supply,POCKET_ABOVE,AT_LOW_DOWN,ABOVE_SUPPLY_UP,WATCH,WAIT,BUY,"SETUP FORMING - Fib: price is at the swing low and still falling. ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F11xZ11xPABV,F11,Z11,supply,POCKET_ABOVE,AT_LOW_DOWN,ABOVE_SUPPLY_DOWN,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is at the swing low and still falling. ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F11xZ11bxPABV,F11,Z11b,supply,POCKET_ABOVE,AT_LOW_DOWN,ABOVE_SUPPLY_EXTENDED,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is at the swing low and still falling. ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F11xZ12xNA,F11,Z12,none,N/A,AT_LOW_DOWN,BETWEEN,WAIT,WAIT,WAIT,"NOT ACTIONABLE YET - Fib: price is at the swing low and still falling. ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. No confirmed signal; wait for price to reach a zone or confirm direction."
F12xZ1xOVL,F12,Z1,demand,OVERLAP,AT_HIGH,INSIDE_DEMAND_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ1xPBLW,F12,Z1,demand,POCKET_BELOW,AT_HIGH,INSIDE_DEMAND_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ2xOVL,F12,Z2,demand,OVERLAP,AT_HIGH,INSIDE_DEMAND_DOWN,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ2xPBLW,F12,Z2,demand,POCKET_BELOW,AT_HIGH,INSIDE_DEMAND_DOWN,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ3xOVL,F12,Z3,demand,OVERLAP,AT_HIGH,NEAR_ABOVE_DEMAND_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ3xPABV,F12,Z3,demand,POCKET_ABOVE,AT_HIGH,NEAR_ABOVE_DEMAND_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F12xZ3xPBLW,F12,Z3,demand,POCKET_BELOW,AT_HIGH,NEAR_ABOVE_DEMAND_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ4xOVL,F12,Z4,demand,OVERLAP,AT_HIGH,NEAR_ABOVE_DEMAND_DOWN,AVOID,AVOID,WATCH,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ4xPABV,F12,Z4,demand,POCKET_ABOVE,AT_HIGH,NEAR_ABOVE_DEMAND_DOWN,AVOID,AVOID,WATCH,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F12xZ4xPBLW,F12,Z4,demand,POCKET_BELOW,AT_HIGH,NEAR_ABOVE_DEMAND_DOWN,AVOID,AVOID,WATCH,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ5xOVL,F12,Z5,demand,OVERLAP,AT_HIGH,FAR_ABOVE_DEMAND,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ5xPABV,F12,Z5,demand,POCKET_ABOVE,AT_HIGH,FAR_ABOVE_DEMAND,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F12xZ5xPBLW,F12,Z5,demand,POCKET_BELOW,AT_HIGH,FAR_ABOVE_DEMAND,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ5cxOVL,F12,Z5c,demand,OVERLAP,AT_HIGH,RECOVERY_INSIDE_DEMAND,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ5cxPBLW,F12,Z5c,demand,POCKET_BELOW,AT_HIGH,RECOVERY_INSIDE_DEMAND,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ5dxOVL,F12,Z5d,demand,OVERLAP,AT_HIGH,RECOVERY_ABOVE_DEMAND,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ5dxPABV,F12,Z5d,demand,POCKET_ABOVE,AT_HIGH,RECOVERY_ABOVE_DEMAND,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F12xZ5dxPBLW,F12,Z5d,demand,POCKET_BELOW,AT_HIGH,RECOVERY_ABOVE_DEMAND,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ6xPBLW,F12,Z6,demand,POCKET_BELOW,AT_HIGH,BELOW_DEMAND,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ13xOVL,F12,Z13,demand,OVERLAP,AT_HIGH,STACKED_DEMAND,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ13xPBLW,F12,Z13,demand,POCKET_BELOW,AT_HIGH,STACKED_DEMAND,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ7xOVL,F12,Z7,supply,OVERLAP,AT_HIGH,INSIDE_SUPPLY,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ7xPBLW,F12,Z7,supply,POCKET_BELOW,AT_HIGH,INSIDE_SUPPLY,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ8xPBLW,F12,Z8,supply,POCKET_BELOW,AT_HIGH,NEAR_BELOW_SUPPLY,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
